Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length	OrthoDBurl	Description
18038at8782	Complete	ScYP8k313HRSCAF58ch1	22984507	23000206	-	749.9	425	https://www.orthodb.org/v10?query=18038at8782	transmembrane protein 39A
18040at8782	Complete	ScYP8k35HRSCAF18ch5	1810538	1826797	-	779.7	377
18041at8782	Complete	ScYP8k312HRSCAF54ch1A	38846192	38897606	-	940.8	461
18042at8782	Complete	ScYP8k35HRSCAF18ch5	44187776	44189380	+	1006.2	479
18049at8782	Complete	ScYP8k3865HRSCAF1011ch20	769480	788255	+	887.8	508	https://www.orthodb.org/v10?query=18049at8782	sodium/hydrogen exchanger 8
18055at8782	Complete	ScYP8k313HRSCAF58ch1	41628285	41634699	-	874.4	401
18058at8782	Fragmented	ScYP8k32HRSCAF3ch10	10365364	10373915	+	518.8	272	https://www.orthodb.org/v10?query=18058at8782	ankyrin repeat and death domain-containing protein 1A
18063at8782	Complete	ScYP8k3866HRSCAF1020ch3	56542527	56546148	+	1114.6	482	https://www.orthodb.org/v10?query=18063at8782	zinc finger and BTB domain-containing protein 2
18065at8782	Complete	ScYP8k3866HRSCAF1020ch3	32621114	32624883	+	1053.2	455
18066at8782	Missing
18067at8782	Complete	ScYP8k369HRSCAF175ch26	5278428	5285645	-	933.1	472
18086at8782	Complete	ScYP8k311HRSCAF50ch4	23554088	23568830	-	919.4	436
18091at8782	Complete	ScYP8k311HRSCAF50ch4	61333773	61345798	+	779.2	409
18097at8782	Complete	ScYP8k3870HRSCAF1029ch12	16108030	16119836	-	991.1	470
18099at8782	Complete	ScYP8k3865HRSCAF1011ch20	8891456	8916409	+	1014.6	479	https://www.orthodb.org/v10?query=18099at8782	solute carrier family 13 member 3
18101at8782	Complete	ScYP8k3865HRSCAF1011ch20	8020204	8035205	-	699.1	358
18104at8782	Complete	ScYP8k311HRSCAF50ch4	49198957	49245748	-	686.1	359	https://www.orthodb.org/v10?query=18104at8782	nephronectin
18118at8782	Complete	ScYP8k33HRSCAF8ch9	12891764	12893868	+	866.1	445	https://www.orthodb.org/v10?query=18118at8782	GPI mannosyltransferase 4
18129at8782	Complete	ScYP8k313HRSCAF58ch1	49200569	49265537	+	898.5	416	https://www.orthodb.org/v10?query=18129at8782	beta-1,3-glucosyltransferase
18134at8782	Complete	ScYP8k369HRSCAF175ch28	4975076	4984832	+	747.0	425	https://www.orthodb.org/v10?query=18134at8782	fizzy-related protein homolog
18138at8782	Complete	ScYP8k37HRSCAF29ch17	9842110	9849515	-	731.7	371	https://www.orthodb.org/v10?query=18138at8782	diphthamide biosynthesis protein 7
18146at8782	Complete	ScYP8k310HRSCAF43chZ	47944099	47948757	-	1017.7	449
18151at8782	Complete	ScYP8k3302HRSCAF431ch13	3372918	3375295	-	876.6	477	https://www.orthodb.org/v10?query=18151at8782	NEDD4-binding protein 3
18170at8782	Complete	ScYP8k3869HRSCAF1023ch11	8774701	8794742	+	664.5	387
18174at8782	Complete	ScYP8k313HRSCAF58ch1	101120751	101151525	+	697.1	396	https://www.orthodb.org/v10?query=18174at8782	motile sperm domain-containing protein 2
18175at8782	Complete	ScYP8k312HRSCAF54ch1A	43478671	43480233	+	993.0	465	https://www.orthodb.org/v10?query=18175at8782	amphoterin-induced protein 2
18188at8782	Complete	ScYP8k34HRSCAF13ch7	1158672	1175237	+	1271.6	694	https://www.orthodb.org/v10?query=18188at8782	pre-mRNA-processing factor 40 homolog A
18190at8782	Complete	ScYP8k314HRSCAF84ch4A	12673889	12726847	-	718.0	404
18197at8782	Missing
18199at8782	Complete	ScYP8k311HRSCAF50ch4	43648146	43661059	-	875.6	406	https://www.orthodb.org/v10?query=18199at8782	probable RNA-binding protein 46
18202at8782	Complete	ScYP8k3629HRSCAF770ch2	129701674	129754901	+	759.5	438
18203at8782	Complete	ScYP8k313HRSCAF58ch1	31461680	31472564	-	597.6	374
18229at8782	Complete	ScYP8k3870HRSCAF1029ch12	1483722	1494055	-	965.3	427	https://www.orthodb.org/v10?query=18229at8782	ER degradation-enhancing alpha-mannosidase-like protein 1
18237at8782	Complete	ScYP8k3870HRSCAF1029ch12	3788337	3825368	+	1006.4	523	https://www.orthodb.org/v10?query=18237at8782	protein SHQ1 homolog
18242at8782	Complete	ScYP8k3866HRSCAF1020ch3	79708496	79733925	-	791.1	390
18249at8782	Complete	ScYP8k312HRSCAF54ch1A	58641820	58708484	+	832.0	399
18251at8782	Complete	ScYP8k369HRSCAF175ch21	3947762	3965418	-	981.0	477
18254at8782	Complete	ScYP8k369HRSCAF175ch23	6583685	6593251	+	867.1	429
18256at8782	Complete	ScYP8k310HRSCAF43chZ	55983993	56002274	+	738.4	415	https://www.orthodb.org/v10?query=18256at8782	DEP domain-containing protein 1B
18258at8782	Duplicated	ScYP8k3865HRSCAF1011ch20	6283359	6301941	-	730.8	427
18258at8782	Duplicated	ScYP8k3866HRSCAF1020ch3	114650212	114660745	+	859.1	417
18279at8782	Complete	ScYP8k3629HRSCAF770ch2	118427996	118442110	+	827.5	471	https://www.orthodb.org/v10?query=18279at8782	EF-hand domain-containing family member B
18284at8782	Complete	ScYP8k34HRSCAF13ch7	6260383	6297491	+	872.1	422
18295at8782	Complete	ScYP8k3629HRSCAF770ch2	153469458	153481965	-	785.7	397
18297at8782	Missing
18302at8782	Complete	ScYP8k311HRSCAF50ch4	15628074	15677334	-	894.1	419
18313at8782	Complete	ScYP8k3629HRSCAF770ch2	140583973	140597794	-	834.4	413	https://www.orthodb.org/v10?query=18313at8782	mitogen-activated protein kinase kinase kinase 8
18316at8782	Complete	ScYP8k33HRSCAF8ch9	6959553	6962657	+	872.4	435	https://www.orthodb.org/v10?query=18316at8782	zinc finger protein 639
18329at8782	Complete	ScYP8k369HRSCAF175ch21	1765086	1772076	+	844.8	427	https://www.orthodb.org/v10?query=18329at8782	amiloride-sensitive sodium channel subunit delta
18330at8782	Complete	ScYP8k32HRSCAF3ch10	20168140	20172773	+	768.1	511
18333at8782	Complete	ScYP8k369HRSCAF175ch22	613772	620585	-	736.8	343	https://www.orthodb.org/v10?query=18333at8782	set1/Ash2 histone methyltransferase complex subunit ASH2 isoform X1
18343at8782	Complete	ScYP8k311HRSCAF50ch4	10807532	10823629	-	942.0	473	https://www.orthodb.org/v10?query=18343at8782	probable tRNA (uracil-O(2)-)-methyltransferase
18354at8782	Complete	ScYP8k369HRSCAF175ch24	835389	901482	+	769.8	360	https://www.orthodb.org/v10?query=18354at8782	protein C-ets-1
18357at8782	Complete	ScYP8k312HRSCAF54ch1A	24129346	24146407	+	853.8	397	https://www.orthodb.org/v10?query=18357at8782	protein FAM83F
18360at8782	Complete	ScYP8k3629HRSCAF770ch2	66090696	66145864	+	765.6	410
18362at8782	Complete	ScYP8k311HRSCAF50ch4	4099272	4100834	-	983.8	440	https://www.orthodb.org/v10?query=18362at8782	leucine-rich repeat transmembrane neuronal protein 1
18364at8782	Complete	ScYP8k32HRSCAF3ch10	19729521	19761388	-	893.2	405	https://www.orthodb.org/v10?query=18364at8782	Bardet-Biedl syndrome 4 protein
18368at8782	Complete	ScYP8k38HRSCAF31ch18	6794873	6799841	+	820.7	449
18393at8782	Complete	ScYP8k3866HRSCAF1020ch3	57739671	57765132	+	947.1	470	https://www.orthodb.org/v10?query=18393at8782	solute carrier family 22 member 3
18395at8782	Complete	ScYP8k3864HRSCAF1010ch15	2125216	2142006	-	904.4	454	https://www.orthodb.org/v10?query=18395at8782	acyl-CoA dehydrogenase family member 11-like
18398at8782	Complete	ScYP8k310HRSCAF43chZ	61092968	61104232	+	943.8	532
18407at8782	Missing
18414at8782	Complete	ScYP8k313HRSCAF58ch1	19602322	19704034	-	766.9	420
18422at8782	Complete	ScYP8k37HRSCAF29ch17	9489947	9499933	-	879.7	447
18423at8782	Complete	ScYP8k3302HRSCAF431ch13	11388517	11398333	-	885.3	459	https://www.orthodb.org/v10?query=18423at8782	pre-mRNA-splicing factor SLU7
18434at8782	Complete	ScYP8k3629HRSCAF770ch2	35782645	35827999	-	931.6	428	https://www.orthodb.org/v10?query=18434at8782	serine/threonine-protein kinase Sgk3
18436at8782	Complete	ScYP8k35HRSCAF18ch5	63180651	63183968	-	739.1	401
18443at8782	Complete	ScYP8k35HRSCAF18ch5	32871548	32904358	-	893.2	411
18449at8782	Complete	ScYP8k31HRSCAF1ch8	11289967	11296315	+	834.3	393	https://www.orthodb.org/v10?query=18449at8782	ATP-dependent DNA helicase PIF1
18451at8782	Complete	ScYP8k312HRSCAF54ch1A	13304809	13316275	+	982.5	490	https://www.orthodb.org/v10?query=18451at8782	transmembrane 7 superfamily member 3
18453at8782	Complete	ScYP8k369HRSCAF175ch23	7281734	7302585	+	1010.8	577
18455at8782	Complete	ScYP8k3866HRSCAF1020ch3	114743983	114761684	+	623.6	483
18459at8782	Complete	ScYP8k312HRSCAF54ch1A	32469708	32477556	+	876.7	413
18473at8782	Missing
18474at8782	Complete	ScYP8k311HRSCAF50ch4	69181165	69187793	-	852.0	445	https://www.orthodb.org/v10?query=18474at8782	adenosine deaminase domain-containing protein 1
18475at8782	Complete	ScYP8k3629HRSCAF770ch2	151090290	151095788	-	728.0	405	https://www.orthodb.org/v10?query=18475at8782	cysteine/serine-rich nuclear protein 1
18480at8782	Complete	ScYP8k31HRSCAF1ch8	24155279	24230598	+	780.2	492
18499at8782	Complete	ScYP8k312HRSCAF54ch1A	5318104	5328864	+	891.0	425
18502at8782	Complete	ScYP8k3866HRSCAF1020ch3	10131406	10144942	-	821.7	386	https://www.orthodb.org/v10?query=18502at8782	UTP--glucose-1-phosphate uridylyltransferase
18512at8782	Complete	ScYP8k3629HRSCAF770ch2	153534574	153536100	+	911.3	455
18517at8782	Complete	ScYP8k37HRSCAF29ch17	4943757	4981582	-	687.0	372
18518at8782	Complete	ScYP8k31HRSCAF1ch8	14311598	14325686	+	756.1	491	https://www.orthodb.org/v10?query=18518at8782	spermatogenesis-associated protein 1
18524at8782	Complete	ScYP8k313HRSCAF58ch1	91259508	91291128	+	907.7	480
18525at8782	Complete	ScYP8k312HRSCAF54ch1A	33929846	33973865	-	746.0	433
18528at8782	Complete	ScYP8k313HRSCAF58ch1	47349367	47354567	-	942.5	553
18538at8782	Complete	ScYP8k33HRSCAF8ch9	9973917	9976808	-	890.4	424
18542at8782	Complete	ScYP8k39HRSCAF32ch6	12706023	12709777	+	832.1	387
18550at8782	Complete	ScYP8k39HRSCAF32ch6	34210209	34229544	-	986.3	504
18551at8782	Complete	ScYP8k34HRSCAF13ch7	15967117	15971530	-	713.6	468
18566at8782	Complete	ScYP8k33HRSCAF8ch9	15327979	15335504	+	804.1	416
18568at8782	Complete	ScYP8k33HRSCAF8ch9	2006537	2013909	-	981.1	452
18569at8782	Complete	ScYP8k311HRSCAF50ch4	48611772	48622998	-	597.9	329
18570at8782	Complete	ScYP8k39HRSCAF32ch6	4589926	4656469	+	576.4	376	https://www.orthodb.org/v10?query=18570at8782	arginyl-tRNA--protein transferase 1
18574at8782	Complete	ScYP8k313HRSCAF58ch1	88752191	88773184	+	816.0	444
18577at8782	Complete	ScYP8k3629HRSCAF770ch2	135456421	135500828	+	926.5	452
18584at8782	Complete	ScYP8k3864HRSCAF1010ch15	6434391	6444995	+	953.5	483
18588at8782	Complete	ScYP8k31HRSCAF1ch8	7700957	7722190	-	1044.2	513
18597at8782	Complete	ScYP8k32HRSCAF3ch10	18839063	18854977	+	836.6	403
18607at8782	Complete	ScYP8k3302HRSCAF431ch13	2169344	2263469	-	1132.4	499
18618at8782	Complete	ScYP8k3302HRSCAF431ch13	6724818	6745862	-	891.8	751
18619at8782	Complete	ScYP8k3866HRSCAF1020ch3	10037325	10066624	+	927.1	392	https://www.orthodb.org/v10?query=18619at8782	E3 ubiquitin-protein ligase pellino homolog 1
18620at8782	Complete	ScYP8k32HRSCAF3ch10	3875789	3883928	-	596.7	363
18625at8782	Complete	ScYP8k37HRSCAF29ch17	138783	145282	+	899.9	402
18633at8782	Complete	ScYP8k3866HRSCAF1020ch3	5788124	5794659	+	1154.6	489
18636at8782	Complete	ScYP8k35HRSCAF18ch5	49314730	49368738	+	940.9	404
18638at8782	Complete	ScYP8k33HRSCAF8ch9	25174389	25181218	-	691.0	344
18640at8782	Complete	ScYP8k3866HRSCAF1020ch3	50248111	50255770	-	792.5	442
18642at8782	Complete	ScYP8k39HRSCAF32ch6	24640525	24670602	+	851.0	427	https://www.orthodb.org/v10?query=18642at8782	serine racemase-like
18647at8782	Complete	ScYP8k369HRSCAF175ch22	1281277	1284202	-	575.9	339
18648at8782	Complete	ScYP8k31HRSCAF1ch8	16829647	16863947	+	822.1	480
18653at8782	Complete	ScYP8k310HRSCAF43chZ	24749317	24760770	-	987.9	449
18656at8782	Complete	ScYP8k3629HRSCAF770ch2	123631303	123788471	+	1139.7	527	https://www.orthodb.org/v10?query=18656at8782	rap guanine nucleotide exchange factor 5
18670at8782	Complete	ScYP8k314HRSCAF84ch4A	6627424	6642947	+	713.0	389	https://www.orthodb.org/v10?query=18670at8782	heat shock factor protein 3-like
18675at8782	Complete	ScYP8k3866HRSCAF1020ch3	40341608	40383097	+	778.8	410
18690at8782	Complete	ScYP8k3866HRSCAF1020ch3	57585752	57597739	+	672.7	425	https://www.orthodb.org/v10?query=18690at8782	poly(A)-specific ribonuclease PARN-like domain-containing protein 1
18696at8782	Complete	ScYP8k313HRSCAF58ch1	80583786	80595954	+	879.1	437	https://www.orthodb.org/v10?query=18696at8782	basic immunoglobulin-like variable motif-containing protein
18716at8782	Complete	ScYP8k38HRSCAF31ch18	2644600	2648992	+	902.2	452	https://www.orthodb.org/v10?query=18716at8782	monocarboxylate transporter 7
18720at8782	Complete	ScYP8k31HRSCAF1ch8	996783	1008702	-	703.0	425	https://www.orthodb.org/v10?query=18720at8782	leucine-rich repeat-containing protein 40
18723at8782	Complete	ScYP8k369HRSCAF175ch28	2866389	2871069	+	825.0	527
18731at8782	Complete	ScYP8k32HRSCAF3ch10	17534215	17546943	-	841.4	398
18738at8782	Complete	ScYP8k39HRSCAF32ch6	29187840	29200066	-	903.4	434
18742at8782	Complete	ScYP8k39HRSCAF32ch6	15253397	15339259	-	807.5	425
18751at8782	Complete	ScYP8k3866HRSCAF1020ch3	3237553	3275122	+	846.8	446	https://www.orthodb.org/v10?query=18751at8782	proto-oncogene c-Rel
18754at8782	Complete	ScYP8k3866HRSCAF1020ch3	36801102	36811126	+	1044.4	505	https://www.orthodb.org/v10?query=18754at8782	tight junction-associated protein 1
18759at8782	Complete	ScYP8k369HRSCAF175ch26	4952326	4957319	-	697.4	367	https://www.orthodb.org/v10?query=18759at8782	solute carrier family 45 member 3
18765at8782	Complete	ScYP8k312HRSCAF54ch1A	54737697	54779790	+	602.7	334
18767at8782	Complete	ScYP8k310HRSCAF43chZ	64218845	64230902	+	867.7	427
18775at8782	Complete	ScYP8k3870HRSCAF1029ch12	4827744	4863550	-	888.5	457
18777at8782	Complete	ScYP8k3866HRSCAF1020ch3	112793520	112794685	+	777.0	321
18785at8782	Complete	ScYP8k310HRSCAF43chZ	30558727	30566160	-	807.2	373	https://www.orthodb.org/v10?query=18785at8782	lipoprotein lipase
18789at8782	Complete	ScYP8k3629HRSCAF770ch2	76403339	76502133	-	724.1	378	https://www.orthodb.org/v10?query=18789at8782	progressive ankylosis protein homolog
18794at8782	Complete	ScYP8k35HRSCAF18ch5	8279298	8291289	-	745.6	394
18798at8782	Complete	ScYP8k35HRSCAF18ch5	21947735	22021644	-	853.8	434
18803at8782	Complete	ScYP8k39HRSCAF32ch6	20017800	20023296	+	873.8	433
18807at8782	Complete	ScYP8k3870HRSCAF1029ch12	12737578	12741115	-	544.7	267
18809at8782	Complete	ScYP8k33HRSCAF8ch9	7433157	7456379	+	1179.7	537
18814at8782	Complete	ScYP8k369HRSCAF175ch21	692856	708413	-	1103.1	538
18819at8782	Complete	ScYP8k36HRSCAF25ch19	2618645	2630598	-	758.2	349
18828at8782	Missing
18833at8782	Complete	ScYP8k312HRSCAF54ch1A	24698331	24716060	-	960.1	484	https://www.orthodb.org/v10?query=18833at8782	ran GTPase-activating protein 1
18842at8782	Complete	ScYP8k3629HRSCAF770ch2	64055466	64101905	-	884.8	413	https://www.orthodb.org/v10?query=18842at8782	polypeptide N-acetylgalactosaminyltransferase 12
18851at8782	Complete	ScYP8k3629HRSCAF770ch2	36598937	36684574	+	815.1	376
18854at8782	Complete	ScYP8k3629HRSCAF770ch2	26535050	26546482	-	851.2	425
18856at8782	Missing
18861at8782	Complete	ScYP8k3651HRSCAF793ch14	15159739	15183732	+	867.6	468	https://www.orthodb.org/v10?query=18861at8782	protein disulfide-isomerase-like protein of the testis
18865at8782	Complete	ScYP8k32HRSCAF3ch10	19765818	19814599	-	683.4	349	https://www.orthodb.org/v10?query=18865at8782	E3 ubiquitin-protein ligase ARIH1
18873at8782	Complete	ScYP8k312HRSCAF54ch1A	27222470	27254378	-	761.6	402	https://www.orthodb.org/v10?query=18873at8782	Nuclear receptor subfamily 1 group H member 4
18877at8782	Complete	ScYP8k3629HRSCAF770ch2	20447298	20475312	+	922.9	441
18885at8782	Complete	ScYP8k369HRSCAF175ch26	2697670	2731868	+	866.5	443	https://www.orthodb.org/v10?query=18885at8782	synaptotagmin-6
18886at8782	Complete	ScYP8k3629HRSCAF770ch2	147500810	147514649	-	948.8	472
18896at8782	Complete	ScYP8k3866HRSCAF1020ch3	58445892	58476463	+	872.9	454
18898at8782	Complete	ScYP8k313HRSCAF58ch1	114497532	114512174	-	977.9	580
18901at8782	Complete	ScYP8k3865HRSCAF1011ch20	3626539	3638992	+	947.0	420
18906at8782	Complete	ScYP8k313HRSCAF58ch1	27261212	27282585	-	903.4	417	https://www.orthodb.org/v10?query=18906at8782	ganglioside-induced differentiation-associated protein 2
18912at8782	Complete	ScYP8k311HRSCAF50ch4	36075111	36145496	+	688.0	325
18915at8782	Complete	ScYP8k34HRSCAF13ch7	15729827	15734571	-	809.4	387
18918at8782	Complete	ScYP8k31HRSCAF1ch8	27058394	27067561	-	821.9	435
18919at8782	Complete	ScYP8k369HRSCAF175	4094259	4097433	-	850.9	451	https://www.orthodb.org/v10?query=18919at8782	L-amino-acid oxidase
18922at8782	Complete	ScYP8k369HRSCAF175ch28	1446432	1470350	-	714.8	439
18937at8782	Complete	ScYP8k3866HRSCAF1020ch3	51124575	51149555	+	904.6	404
18939at8782	Complete	ScYP8k3869HRSCAF1023ch11	9467613	9481793	-	806.1	400
18940at8782	Complete	ScYP8k3869HRSCAF1023ch11	4918871	4973996	-	744.8	400	https://www.orthodb.org/v10?query=18940at8782	chromodomain Y-like protein 2
18945at8782	Complete	ScYP8k369HRSCAF175ch23	5625991	5630225	-	915.5	459
18955at8782	Missing
18959at8782	Complete	ScYP8k310HRSCAF43chZ	50743235	50766506	+	642.5	373
18974at8782	Complete	ScYP8k310HRSCAF43chZ	29865909	29874499	+	698.7	317
18991at8782	Complete	ScYP8k310HRSCAF43chZ	66411578	66419611	+	862.4	471	https://www.orthodb.org/v10?query=18991at8782	Fanconi anemia group G protein
18995at8782	Complete	ScYP8k3864HRSCAF1010ch15	10648119	10661768	-	628.9	348
18996at8782	Missing
19004at8782	Complete	ScYP8k3629HRSCAF770ch2	59734331	59756131	-	782.2	404
19005at8782	Complete	ScYP8k3866HRSCAF1020ch3	57245252	57259988	+	903.2	443
19016at8782	Complete	ScYP8k3866HRSCAF1020ch3	3611667	3622034	-	915.9	461
19035at8782	Complete	ScYP8k3302HRSCAF431ch13	1175201	1179811	-	848.3	402
19051at8782	Complete	ScYP8k369HRSCAF175ch21	3917916	3926809	-	730.0	386
19055at8782	Complete	ScYP8k313HRSCAF58ch1	41557022	41564190	-	918.6	427
19068at8782	Complete	ScYP8k35HRSCAF18ch5	25698074	25727573	-	894.9	416
19075at8782	Complete	ScYP8k35HRSCAF18ch5	32307594	32309177	+	943.2	461
19079at8782	Complete	ScYP8k35HRSCAF18ch5	50122764	50164261	+	841.6	447
19093at8782	Complete	ScYP8k311HRSCAF50ch4	28577024	28621864	-	865.5	418
19101at8782	Complete	ScYP8k311HRSCAF50ch4	578714	589197	-	794.8	424	https://www.orthodb.org/v10?query=19101at8782	T-complex protein 1 subunit eta
19109at8782	Complete	ScYP8k3864HRSCAF1010ch15	8941901	8951901	+	770.4	418	https://www.orthodb.org/v10?query=19109at8782	solute carrier family 2, facilitated glucose transporter member 11-like
19111at8782	Complete	ScYP8k3866HRSCAF1020ch3	100334645	100344366	+	932.3	454
19113at8782	Complete	ScYP8k31HRSCAF1ch8	19009210	19054504	+	749.6	482
19123at8782	Complete	ScYP8k3629HRSCAF770ch2	139331173	139380937	+	878.3	533
19126at8782	Complete	ScYP8k3866HRSCAF1020ch3	3602048	3609426	-	1041.7	682	https://www.orthodb.org/v10?query=19126at8782	protein FAM161A
19128at8782	Complete	ScYP8k3629HRSCAF770ch2	86471711	86484139	-	740.9	371
19132at8782	Complete	ScYP8k3629HRSCAF770ch2	40925938	40973761	+	886.9	412
19133at8782	Complete	ScYP8k3865HRSCAF1011ch20	2598153	2605106	+	868.5	381
19134at8782	Complete	ScYP8k312HRSCAF54ch1A	24297881	24315042	+	685.4	368
19141at8782	Complete	ScYP8k39HRSCAF32ch6	6227327	6255022	+	862.2	430	https://www.orthodb.org/v10?query=19141at8782	rab11 family-interacting protein 2
19142at8782	Complete	ScYP8k369HRSCAF175ch26	2543291	2550272	-	646.2	339
19143at8782	Complete	ScYP8k369HRSCAF175ch21	859156	867251	+	974.4	461	https://www.orthodb.org/v10?query=19143at8782	solute carrier family 2, facilitated glucose transporter member 5
19144at8782	Complete	ScYP8k3866HRSCAF1020ch3	36893446	36900307	-	803.9	400
19148at8782	Complete	ScYP8k36HRSCAF25ch19	5038979	5050005	+	752.1	372
19152at8782	Complete	ScYP8k3864HRSCAF1010ch15	10922548	10935133	-	816.2	435
19160at8782	Complete	ScYP8k314HRSCAF84ch4A	19629623	19646066	+	979.0	558
19168at8782	Complete	ScYP8k3864HRSCAF1010ch15	2218714	2231844	-	1241.8	762
19170at8782	Complete	ScYP8k312HRSCAF54ch1A	70785413	70800888	-	813.2	405	https://www.orthodb.org/v10?query=19170at8782	6-phosphofructo-2-kinase/fructose-2, 6-bisphosphatase 3 isoform X1
19171at8782	Complete	ScYP8k34HRSCAF13ch7	4144670	4203072	-	825.4	398
19172at8782	Complete	ScYP8k313HRSCAF58ch1	115596930	115606412	-	822.5	402
19175at8782	Complete	ScYP8k31HRSCAF1ch8	30993125	31001985	-	814.9	389	https://www.orthodb.org/v10?query=19175at8782	angiopoietin-related protein 1
19177at8782	Missing
19183at8782	Complete	ScYP8k312HRSCAF54ch1A	18315221	18544515	+	894.4	419
19186at8782	Complete	ScYP8k34HRSCAF13ch7	18208223	18265498	-	769.3	381
19188at8782	Complete	ScYP8k312HRSCAF54ch1A	23282213	23284550	-	936.5	409	https://www.orthodb.org/v10?query=19188at8782	monocarboxylate transporter 3
19194at8782	Complete	ScYP8k3302HRSCAF431ch13	15389839	15401515	+	926.6	498
19199at8782	Complete	ScYP8k312HRSCAF54ch1A	19494875	19527357	-	936.8	439
19207at8782	Complete	ScYP8k32HRSCAF3ch10	14104570	14133518	+	716.3	361	https://www.orthodb.org/v10?query=19207at8782	hepatic triacylglycerol lipase
19208at8782	Complete	ScYP8k39HRSCAF32ch6	33382082	33455321	-	701.6	375
19220at8782	Complete	ScYP8k39HRSCAF32ch6	18502137	18505547	-	747.8	405	https://www.orthodb.org/v10?query=19220at8782	zinc finger protein 488
19226at8782	Complete	ScYP8k33HRSCAF8ch9	8469581	8498160	-	768.0	682	https://www.orthodb.org/v10?query=19226at8782	kininogen-1
19230at8782	Complete	ScYP8k312HRSCAF54ch1A	39022235	39055828	-	1311.7	696
19243at8782	Complete	ScYP8k35HRSCAF18ch5	56518709	56539508	-	919.1	444
19253at8782	Complete	ScYP8k33HRSCAF8ch9	336931	362226	+	1092.5	638
19254at8782	Missing
19258at8782	Complete	ScYP8k312HRSCAF54ch1A	60026093	60039118	-	973.8	428
19264at8782	Complete	ScYP8k3302HRSCAF431ch13	1359760	1370678	-	853.4	382
19271at8782	Complete	ScYP8k312HRSCAF54ch1A	72798808	72822934	+	1055.7	490
19273at8782	Complete	ScYP8k39HRSCAF32ch6	17084176	17093402	+	710.3	340
19276at8782	Complete	ScYP8k311HRSCAF50ch4	52890808	52931796	-	771.0	438
19277at8782	Complete	ScYP8k35HRSCAF18ch5	39239520	39328834	-	1178.3	587	https://www.orthodb.org/v10?query=19277at8782	PHD finger protein 21A isoform X1
19281at8782	Complete	ScYP8k38HRSCAF31ch18	4480164	4486687	+	841.2	439
19282at8782	Complete	ScYP8k369HRSCAF175ch24	6904220	6919651	+	868.6	490
19286at8782	Complete	ScYP8k312HRSCAF54ch1A	29481126	29498710	+	831.3	531
19292at8782	Complete	ScYP8k3629HRSCAF770ch2	133245047	133323218	-	908.0	415
19296at8782	Complete	ScYP8k369HRSCAF175ch21	2064323	2077228	+	857.1	417
19297at8782	Complete	ScYP8k369HRSCAF175ch26	3986468	4010657	-	608.4	368
19299at8782	Complete	ScYP8k3865HRSCAF1011ch20	1222924	1225210	-	912.4	432
19307at8782	Complete	ScYP8k311HRSCAF50ch4	67332449	67340244	+	777.2	426
19311at8782	Complete	ScYP8k38HRSCAF31ch18	396379	412524	+	861.8	391	https://www.orthodb.org/v10?query=19311at8782	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial
19314at8782	Complete	ScYP8k313HRSCAF58ch1	53664650	53670185	+	854.4	559	https://www.orthodb.org/v10?query=19314at8782	cytoskeleton-associated protein 2
19321at8782	Complete	ScYP8k31HRSCAF1ch8	21356492	21377318	-	859.9	382	https://www.orthodb.org/v10?query=19321at8782	calcium-binding mitochondrial carrier protein SCaMC-1
19326at8782	Complete	ScYP8k3866HRSCAF1020ch3	58048383	58058923	+	898.1	434
19333at8782	Complete	ScYP8k369HRSCAF175ch28	5272679	5275562	-	937.1	431	https://www.orthodb.org/v10?query=19333at8782	potassium voltage-gated channel subfamily V member 2-like
19334at8782	Complete	ScYP8k3864HRSCAF1010ch15	10154599	10169168	+	779.1	413
19341at8782	Complete	ScYP8k35HRSCAF18ch5	7233782	7236090	-	1039.0	446
19354at8782	Complete	ScYP8k310HRSCAF43chZ	74298537	74320897	+	668.1	319
19360at8782	Complete	ScYP8k37HRSCAF29ch17	2685381	2690142	+	738.8	378	https://www.orthodb.org/v10?query=19360at8782	mitochondrial-processing peptidase subunit alpha
19361at8782	Complete	ScYP8k39HRSCAF32ch6	31545989	31621926	+	1180.8	515
19363at8782	Complete	ScYP8k3866HRSCAF1020ch3	60100426	60135754	+	811.1	420	https://www.orthodb.org/v10?query=19363at8782	sterile alpha motif domain-containing protein 3
19368at8782	Complete	ScYP8k3864HRSCAF1010ch15	13397399	13424723	-	838.3	403	https://www.orthodb.org/v10?query=19368at8782	solute carrier family 15 member 4
19369at8782	Complete	ScYP8k35HRSCAF18ch5	5397169	5423096	-	748.8	512
19376at8782	Complete	ScYP8k369HRSCAF175ch21	411570	420695	-	860.0	407	https://www.orthodb.org/v10?query=19376at8782	6-phosphogluconate dehydrogenase, decarboxylating
19381at8782	Complete	ScYP8k314HRSCAF84ch4A	19529541	19534481	-	765.5	388
19389at8782	Complete	ScYP8k3864HRSCAF1010ch15	8625544	8633482	-	682.9	357
19393at8782	Missing
19394at8782	Complete	ScYP8k35HRSCAF18ch5	51406732	51537805	-	839.9	431
19398at8782	Complete	ScYP8k38HRSCAF31ch18	7490895	7504300	-	670.1	524
19399at8782	Complete	ScYP8k369HRSCAF175ch23	2469414	2504341	-	897.6	494	https://www.orthodb.org/v10?query=19399at8782	eyes absent homolog 3 isoform X1
